user_id,deposit_amount,trade_amount,withdrawal_amount,deposit_count,trade_count,withdrawal_count,withdraw_address_unique_count,withdraw_ip_unique_count,deposit_ip_unique_count,asset_pair_unique_count
U0001111,3465.372238,2894.907309,3579.627959,7,19,10,1,1,1,5
U0001112,1047.529019,1063.596458,447.68444999999997,8,15,7,1,3,2,6
U0001113,13363.207346,8039.506438,6984.026804,7,15,3,2,2,1,4
U0001114,3466.161346,3074.078971,672.6432540000001,10,27,2,1,2,2,6
U0001115,11015.235226,12298.714791,3276.417661,6,13,6,1,1,1,5
U0001116,595.5979629999999,1809.8497929999999,1936.736916,2,19,7,2,2,1,6
U0001117,3779.770953,2582.424988,1885.9698050000002,2,8,2,2,1,1,4
U0001118,1373.918553,388.73036,155.086132,9,13,6,3,1,2,5
U0001119,1102.046507,1039.133676,626.827816,7,10,2,2,1,1,4
U0001120,4573.432562999999,5401.660023,220.907898,3,18,5,1,2,1,5
U0001121,14373.519159,15442.249174999999,8356.671805,11,14,5,2,2,1,6
U0001122,991.802955,964.057675,802.776351,8,13,4,1,1,1,3
U0001123,14009.023304,8983.263434,11523.331478,6,14,5,2,3,2,4
U0001124,5601.826129,1570.13961,1286.952365,13,24,5,3,1,1,5
U0001125,3572.955203,8495.415878,3736.569249,4,12,2,1,1,2,4
U0001126,5030.371247,2049.358265,1270.430709,4,8,3,2,1,1,4
U0001127,1733.613846,1727.887912,838.116677,8,18,4,2,3,2,6
U0001128,9087.182808000001,19934.785502,11994.184758,2,11,2,1,1,1,5
U0001129,1749.442435,2351.794697,1560.306805,6,15,5,1,1,2,5
U0001130,211.746874,252.780945,186.760103,7,16,9,3,3,2,6
U0001131,13546.954736,3313.956427,6135.5857,4,5,3,1,2,1,4
U0001132,4418.911726,1475.779738,1958.5489929999999,11,14,5,3,3,2,5
U0001133,2113.844434,2242.102422,268.690071,6,21,7,2,3,1,5
U0001134,1410.20057,4025.003346,1097.3538819999999,2,15,6,3,1,1,6
U0001135,2029.887579,1361.625336,692.253741,9,16,7,3,1,2,5
U0001136,12859.121223,6529.369052,2612.340855,11,29,17,3,1,2,6
U0001137,672.315706,565.81485,67.64547400000001,3,11,2,2,2,1,6
U0001138,1162.905189,199.356738,227.746818,1,4,2,2,2,1,3
U0001139,3045.238266,4376.202071,2189.720932,6,19,8,3,2,2,3
U0001140,471.302803,595.271555,65.460751,11,18,5,1,3,1,6
U0001141,10227.480722,14646.453352,13145.994801,4,4,2,1,1,2,3
U0001142,679.602995,686.688314,469.351548,3,9,3,2,1,1,5
U0001143,10114.279387,6596.103742,6754.9580670000005,16,25,13,1,1,2,6
U0001144,1134.288191,1199.398725,322.38715,13,27,9,1,1,1,5
U0001145,6239.263025,6435.052196,2257.751839,12,16,5,2,1,2,4
U0001146,4728.9676309999995,1810.932548,4425.585671,9,23,3,2,2,1,6
U0001147,6756.6342429999995,12264.872331999999,2543.749025,18,33,9,1,1,1,6
U0001148,5462.261993,6084.358007,2385.443867,5,10,3,1,1,1,5
U0001149,3892.5531,3931.639383,1412.55216,6,8,3,2,1,1,6
U0001150,13475.372431,3544.172848,4432.446948,13,32,11,2,1,2,6
U0001151,2963.169538,692.283229,1360.903047,4,12,7,1,1,2,4
U0001152,1814.270203,396.177377,1348.978177,15,20,8,3,2,1,5
U0001153,4913.965529,4666.143626,5610.671862,4,10,3,2,2,2,6
U0001154,4845.295736,6810.258823,3780.543983,6,18,5,1,1,1,5
U0001155,2342.896752,2163.129741,2032.616128,26,42,12,2,3,1,6
U0001156,2378.217691,1318.815894,194.219098,2,10,1,1,1,1,5
U0001157,5452.819124,2946.04864,3555.6177420000004,7,13,2,1,1,2,4
U0001158,3940.420858,3689.18042,4100.3071820000005,9,19,5,3,1,1,6
U0001159,5743.145818,7878.073374,2019.004916,10,34,8,2,3,2,6
U0001160,5120.324056,6915.392439,5497.18142,7,16,4,2,2,1,5
U0001161,1672.359123,1383.911559,1426.100856,6,14,5,3,1,1,4
U0001162,6381.111054,9888.55079,5176.615899,7,14,3,2,1,1,4
U0001163,4924.517238,4787.354365,207.694853,4,16,3,2,2,1,5
U0001164,4272.535336,3984.161977,3957.6210690000003,1,9,2,1,1,1,5
U0001165,3277.529974,2941.587532,359.480381,6,16,1,1,1,2,6
U0001166,7883.51516,6424.543561,7816.761903,4,12,7,2,1,2,5
U0001167,18871.717794,19628.948459,2898.1836319999998,13,22,9,1,1,1,6
U0001168,21867.149643,2850.437973,866.849701,11,16,7,2,3,2,5
U0001169,17700.34567,17291.981695,9745.968859,5,11,4,1,1,1,6
U0001170,4744.851747,5542.058187,3929.955159,14,41,10,2,2,2,6
U0001171,3786.172279,3005.760672,2016.448354,7,15,7,1,3,1,6
U0001172,1560.784937,700.305962,600.9478340000001,15,38,9,3,2,2,6
U0001173,2054.524382,3143.934717,1322.037944,4,10,3,2,2,1,4
U0001174,14566.071542,9497.223578,2424.876654,6,10,1,1,1,2,5
U0001175,433.955263,361.671198,210.840238,2,5,3,1,2,1,3
U0001176,14123.607009,13122.717229,8831.829103,4,11,4,2,1,2,4
U0001177,79077.718448,70678.751401,34046.358341,4,14,3,3,2,2,5
U0001178,15302.771374,9008.900278,3321.503434,7,15,7,1,2,1,5
U0001179,2861.215909,3179.817426,2051.389055,9,11,1,1,1,1,5
U0001180,3317.6090409999997,5794.695181,960.716849,4,7,1,1,1,2,5
U0001181,2141.346002,2220.769578,1859.522709,14,32,11,1,1,1,6
U0001182,4265.786204999999,2723.585212,4241.525077,6,16,2,1,2,1,4
U0001183,5642.624909,6012.287556,3238.927323,4,10,5,1,2,1,5
U0001184,5876.88768,3212.402287,2988.090261,22,23,10,3,3,2,6
U0001185,5347.245824,6749.787286,6941.699762,8,21,9,3,2,2,4
U0001186,4686.592372,6581.272624,3443.101218,6,30,11,3,1,1,5
U0001187,2719.029989,4390.051342,3621.522239,3,9,2,2,2,1,4
U0001188,3225.526613,3491.0670020000002,3075.61514,4,9,5,2,3,1,4
U0001189,2659.083204,2142.378093,2225.605357,10,12,5,1,3,1,5
U0001190,4226.270438,3733.888428,1504.345927,7,15,7,3,1,2,5
U0001191,3052.889832,3111.811475,3435.239256,10,14,8,3,2,2,5
U0001192,4194.975899,3621.421622,1034.076357,7,12,3,1,1,2,6
U0001193,963.193678,967.52009,267.42197,7,36,9,2,2,1,6
U0001194,2502.518009,2676.618187,2070.067062,5,17,5,1,3,1,3
U0001195,1504.140997,1044.146025,553.694428,4,13,3,1,1,1,5
U0001196,22779.043213,19928.208151,8330.707466,6,14,3,1,3,1,4
U0001197,5218.091936,4229.080303,3715.798173,13,17,7,3,1,1,5
U0001198,12577.253187,12441.635307,5455.270905,24,28,14,1,1,2,6
U0001199,1118.789593,1814.9424490000001,1155.904153,3,13,4,2,2,1,5
U0001200,6804.238182,9968.909493,770.900648,3,14,6,2,1,2,5
