user_id,registration_time,registration_channel,kyc_level,age,age_band,occupation,country_code,ka_owner,bd_owner,user_restriction,risk_tag,fraud_label,deposit_amount,trade_amount,withdrawal_amount,net_fund_flow,withdraw_address_unique_count,withdraw_ip_unique_count,fund_loop_cv,amount_diff_ratio,risk_level,risk_source,risk_operator,risk_reason,risk_recorded_at
U0000844,2026-01-05T04:35:26+00:00,ANDROID,L2,28,25-34,SELF_EMPLOYED,AE,N/A,N/A,NONE,BASELINE,0,15730.237147,16372.972853,475.041294,15255.195853,1,2,0.6766062411743448,1.463976511402988,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000845,2026-02-22T13:24:00+00:00,ANDROID,L2,32,25-34,SALARIED,TR,N/A,N/A,REVIEW_ONLY,BASELINE,0,1686.5824819999998,542.465164,292.694363,1393.8881189999997,1,1,0.7219317978932159,1.6582443176485937,MEDIUM,MANUAL_REVIEW_SYNTHETIC,REVIEWER_DEMO,Synthetic documented override; T+1 must not overwrite,2026-07-08T19:33:36+00:00
U0000846,2026-04-03T20:29:45+00:00,IOS,L1,53,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,1967.210001,1776.706042,1262.7791379999999,704.430863,1,1,0.17827016484658634,0.4220933195653239,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000847,2026-02-22T15:51:51+00:00,ANDROID,L1,24,18-24,SELF_EMPLOYED,TR,KA_06,N/A,NONE,BASELINE,0,2668.054584,1609.160565,1746.917727,921.136857,2,2,0.23409546925263128,0.5273260272288856,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000848,2026-03-09T09:31:22+00:00,IOS,L2,40,35-49,RETIRED,TR,N/A,BD_07,NONE,BASELINE,0,5348.376625,7249.404235,1453.131234,3895.245391,1,1,0.5151020173111166,1.2375580237545825,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000849,2026-04-07T14:06:21+00:00,H5,L2,71,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,2064.112649,1909.7151330000002,814.87224,1249.240409,1,2,0.34837615664967897,0.7826176644564101,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000850,2026-01-30T13:32:44+00:00,IOS,L2,53,50+,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,2112.052943,579.357247,1630.6657460000001,481.387197,3,3,0.44421526461152855,1.0638607826625655,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000851,2026-03-13T03:46:14+00:00,ANDROID,L2,70,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,1812.624043,3216.578481,2546.386756,-733.7627129999998,2,2,0.22705474164923065,0.555978308528363,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000852,2026-04-21T20:13:34+00:00,IOS,L2,51,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,12100.161094,2861.175477,973.687803,11126.473290999998,1,1,0.915274368046075,2.0947203524497096,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000853,2026-02-02T12:26:06+00:00,IOS,L2,33,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,3691.141717,2408.386234,1589.309367,2101.8323499999997,1,2,0.33750283431601213,0.8200845965668278,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000854,2026-04-27T04:24:32+00:00,ANDROID,L2,37,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,12314.777685000001,14084.876485,2926.224859,9388.552826000001,3,2,0.5009199423350308,1.1415158210567546,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000855,2026-03-25T09:43:31+00:00,ANDROID,L1,56,50+,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,5905.791916,3734.530029,4307.364294999999,1598.4276210000007,2,1,0.19762088788426782,0.467015499841069,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000856,2026-04-11T11:22:07+00:00,ANDROID,L2,44,35-49,SELF_EMPLOYED,TR,KA_03,N/A,NONE,BASELINE,0,1725.930157,1774.785308,476.541497,1249.38866,2,1,0.45318712136539285,0.9792506418900072,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000857,2026-02-24T10:18:28+00:00,H5,L1,66,50+,STUDENT,TR,N/A,N/A,REVIEW_ONLY,SYNTHETIC_GRAPH_SIGNAL,0,1565.650954,882.069387,394.76314,1170.887814,2,3,0.5068593004703347,1.2357726845132717,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000858,2026-01-18T12:10:59+00:00,IOS,L2,54,50+,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,4466.1747319999995,4050.679756,225.348133,4240.826598999999,2,1,0.6550169590460906,1.4552945463010447,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000859,2026-03-19T18:33:10+00:00,ANDROID,L1,45,35-49,SALARIED,TR,N/A,BD_02,REVIEW_ONLY,BASELINE,0,1956.231927,1500.795468,896.945296,1059.286631,1,3,0.2989438758265098,0.7298759359627779,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000860,2026-03-28T16:39:26+00:00,WEB,L2,51,50+,SELF_EMPLOYED,DE,N/A,N/A,NONE,BASELINE,0,4177.268526,11739.779168,5142.530504,-965.2619780000005,2,2,0.478737655116818,1.0773022950742006,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000861,2026-01-23T04:59:43+00:00,IOS,L2,70,50+,OTHER,TR,N/A,N/A,NONE,BASELINE,0,2568.446918,613.899462,478.777452,2089.6694660000003,2,2,0.7824039226334658,1.7123180437672783,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000862,2026-01-23T08:30:45+00:00,H5,L1,30,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,4372.409991,1647.228086,642.700953,3729.7090380000004,1,2,0.7095406084901882,1.679459280534392,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000863,2026-04-25T19:52:03+00:00,IOS,L2,60,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,14391.748510000001,4420.499828,5290.990367,9100.758143000001,1,2,0.5612532485729022,1.2410674935478552,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000864,2026-01-01T06:22:14+00:00,ANDROID,L2,38,35-49,SELF_EMPLOYED,DE,N/A,N/A,NONE,BASELINE,0,1481.350954,2637.439516,2512.7497869999997,-1031.3988329999997,2,1,0.23438107175518905,0.5229954960069844,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000865,2026-02-06T11:43:34+00:00,WEB,L1,45,35-49,STUDENT,TR,KA_00,N/A,NONE,BASELINE,0,3624.930386,2228.776911,671.931427,2952.998959,1,1,0.5544981827410055,1.357567780211058,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000866,2026-02-26T20:29:04+00:00,ANDROID,L1,70,50+,SELF_EMPLOYED,GB,N/A,N/A,NONE,BASELINE,0,1045.721497,1278.010427,175.164045,870.557452,2,1,0.5698969760568545,1.3240003533736542,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000867,2026-04-30T00:11:45+00:00,IOS,L1,61,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,6137.935796,5728.675508,3496.520011,2641.4157849999997,1,3,0.22667235077397893,0.5157963694070006,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000868,2026-02-24T22:27:29+00:00,ANDROID,L2,40,35-49,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,1546.4928260000002,3003.358629,1234.954584,311.5382420000001,1,2,0.3997208699488121,0.9170942118427696,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000869,2026-03-19T12:17:14+00:00,ANDROID,L2,43,35-49,OTHER,TR,N/A,N/A,NONE,BASELINE,0,2775.489184,2013.742021,1365.2573670000002,1410.2318169999999,2,2,0.28093805285565,0.6874162493773495,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000870,2026-04-11T23:59:18+00:00,ANDROID,L2,28,25-34,OTHER,TR,N/A,BD_05,NONE,BASELINE,0,2071.548361,872.06577,343.065141,1728.48322,1,1,0.660055377494782,1.577716969275364,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000871,2026-03-28T18:03:16+00:00,WEB,L2,69,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,31338.432407,22349.761592,1515.590802,29822.841605,2,1,0.678820619051229,1.620695485599736,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000872,2026-04-15T06:16:13+00:00,ANDROID,L2,43,35-49,OTHER,TR,N/A,N/A,NONE,BASELINE,0,6235.374695,3524.9311000000002,265.987672,5969.387023,3,1,0.7302056958985662,1.7861197787539287,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000873,2026-02-24T19:56:15+00:00,WEB,L2,53,50+,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,2461.932549,956.8567889999999,845.154689,1616.7778600000001,3,2,0.5187026406171503,1.1375228073555574,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000874,2026-02-12T08:57:53+00:00,ANDROID,L2,27,25-34,SELF_EMPLOYED,TR,KA_09,N/A,NONE,BASELINE,0,4627.2538970000005,1416.784821,1486.649895,3140.6040020000005,3,2,0.5964530165025718,1.2789543855755228,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000875,2026-01-29T12:57:35+00:00,ANDROID,L2,30,25-34,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,6279.23212,4872.784137,3499.7537820000002,2779.4783379999994,3,1,0.23234283929449312,0.5691076908663457,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000876,2026-02-07T20:59:08+00:00,WEB,L2,50,50+,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,2737.366074,4850.671955,1141.063469,1596.302605,1,3,0.5221623570737891,1.2749107637882113,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000877,2026-04-21T11:08:03+00:00,ANDROID,L2,54,50+,SELF_EMPLOYED,GB,N/A,N/A,NONE,BASELINE,0,7481.064563,5667.91269,4521.72674,2959.337823,2,2,0.20683888359937352,0.5024142486070107,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000878,2026-03-02T15:13:10+00:00,WEB,L2,68,50+,SELF_EMPLOYED,DE,N/A,N/A,NONE,BASELINE,0,8929.749287,12747.955991,1983.598052,6946.151235,1,2,0.5649663029126128,1.3648053687750936,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000879,2026-02-01T17:05:16+00:00,ANDROID,L2,53,50+,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,2267.684621,2231.741744,1765.124697,502.5599239999999,1,2,0.10962062269887432,0.24066844648220698,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000880,2026-04-24T06:46:16+00:00,IOS,L2,50,50+,RETIRED,GB,N/A,N/A,REVIEW_ONLY,BASELINE,0,7504.631257999999,3024.68705,2337.061486,5167.569771999999,3,2,0.534230259304547,1.2049006452638216,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000881,2026-03-09T14:32:41+00:00,IOS,L2,31,25-34,RETIRED,TR,N/A,BD_00,NONE,BASELINE,0,1920.5195290000001,3626.939068,2686.66498,-766.1454509999999,1,1,0.2542532218745909,0.6217126290525188,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000882,2026-02-09T11:42:20+00:00,IOS,L2,50,50+,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,3448.281363,4111.756494,617.417615,2830.863748,3,3,0.5558954745164079,1.2819411457383476,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000883,2026-02-12T07:22:33+00:00,ANDROID,L2,29,25-34,SALARIED,TR,KA_06,N/A,NONE,BASELINE,0,892.461454,1134.3831129999999,594.529149,297.93230500000004,3,1,0.2526799254671835,0.6178294541196963,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000884,2026-01-27T11:20:58+00:00,ANDROID,L2,46,35-49,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,2461.063242,1966.95939,990.932738,1470.1305040000002,1,1,0.33816451004603315,0.8138822357564462,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000885,2026-03-14T03:25:55+00:00,ANDROID,L1,45,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,3504.239508,2800.75227,5446.088568,-1941.84906,3,3,0.2856001472865266,0.6753429182961355,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000886,2026-03-08T20:08:44+00:00,H5,L2,68,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,10490.306146,5551.259107,6168.321973,4321.984173000001,3,1,0.2968048698286808,0.6671416638106258,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000887,2026-03-01T06:04:20+00:00,ANDROID,L2,19,18-24,STUDENT,TR,N/A,N/A,NONE,BASELINE,0,11065.928791,5823.248031,1322.604839,9743.323952,3,1,0.6558730091131579,1.6050034203185697,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000888,2026-04-06T09:17:36+00:00,WEB,L2,67,50+,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,2193.819595,2327.134471,570.775789,1623.043806,1,1,0.47040400445883956,1.034830243561694,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000889,2026-01-22T23:57:40+00:00,ANDROID,L2,57,50+,OTHER,TR,N/A,N/A,NONE,BASELINE,0,5418.71712,7384.035642,1168.841926,4249.875194,2,2,0.5569551658431972,1.3345349306485692,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000890,2026-01-23T08:43:13+00:00,ANDROID,L1,63,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,7100.30374,3908.703248,2685.0656360000003,4415.238104,1,1,0.40774722459961377,0.9672589503275881,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000891,2026-01-21T03:42:59+00:00,IOS,L2,38,35-49,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,3390.585152,4293.8469239999995,3428.2977739999997,-37.712621999999556,1,2,0.11262675916483976,0.24384515349304547,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000892,2026-04-12T12:11:15+00:00,WEB,L1,22,18-24,SALARIED,TR,KA_03,BD_03,NONE,BASELINE,0,10732.876538,10238.511698,3895.23684,6837.639698000001,1,1,0.375602228949213,0.8249176971666343,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000893,2026-01-13T18:59:29+00:00,IOS,L2,39,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,1800.987514,1439.656833,1108.574263,692.413251,1,2,0.19504636094826627,0.4776121734198134,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000894,2026-01-20T12:28:00+00:00,ANDROID,L2,44,35-49,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,908.786672,743.279259,421.35359700000004,487.4330749999999,1,3,0.29282096502878274,0.705259695518793,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000895,2026-03-21T16:34:21+00:00,H5,L2,50,50+,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,2015.6100069999998,625.833129,70.013056,1945.5969509999998,1,2,0.9053227605533545,2.1526406623205365,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000896,2026-04-14T19:34:05+00:00,H5,L2,29,25-34,STUDENT,DE,N/A,N/A,NONE,BASELINE,0,8733.030154,4836.563236,2689.912394,6043.11776,2,3,0.46151390713665114,1.1150002663574192,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000897,2026-03-14T21:10:45+00:00,IOS,L2,70,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,1600.2155400000001,809.001882,861.7054880000001,738.5100520000001,2,2,0.3312833326103267,0.7256792774734029,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000898,2026-02-28T23:01:35+00:00,H5,L1,35,35-49,SALARIED,NL,N/A,N/A,NONE,BASELINE,0,5061.767376,7364.357242,1998.9816409999999,3062.785735,2,2,0.45706183549192875,1.1158411254653622,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000899,2026-04-24T11:17:32+00:00,ANDROID,L1,61,50+,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,15112.08005,11602.127593,6358.7891070000005,8753.290943,1,2,0.32625975195359946,0.7939973818368907,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000900,2026-04-14T08:18:11+00:00,WEB,L2,54,50+,SALARIED,TR,N/A,N/A,NONE,BASELINE,0,2374.00466,1150.978316,648.8548109999999,1725.1498490000001,1,1,0.5207416258369539,1.2399738109419727,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000901,2026-02-18T02:30:45+00:00,IOS,L2,31,25-34,STUDENT,TR,KA_00,N/A,NONE,BASELINE,0,1501.688891,1013.237148,627.095462,874.593429,1,3,0.3416889554779092,0.835061213351003,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000902,2026-01-22T22:39:14+00:00,IOS,L2,62,50+,RETIRED,TR,N/A,N/A,NONE,BASELINE,0,16237.062856,11596.543284,15270.217765,966.845091000001,2,1,0.13913128916819514,0.3229773475940987,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000903,2026-04-10T04:27:00+00:00,ANDROID,L2,62,50+,RETIRED,TR,N/A,BD_06,NONE,BASELINE,0,837.6758560000001,841.966005,295.028758,542.6470980000001,2,1,0.39017666449819816,0.8309293333340472,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000904,2026-01-09T06:44:24+00:00,IOS,L2,56,50+,STUDENT,DE,N/A,N/A,REVIEW_ONLY,SYNTHETIC_GRAPH_SIGNAL,1,12015.400034,12125.661019,11743.904744,271.49529000000075,4,3,0.013411009115768072,0.03191500394562851,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000905,2026-01-17T05:59:27+00:00,WEB,L2,20,18-24,OTHER,TR,N/A,N/A,NONE,BASELINE,0,5403.428156,8308.933711,2216.270339,3187.157817,1,2,0.46862878090074617,1.1474927589272255,MEDIUM,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
U0000906,2026-01-11T04:04:55+00:00,ANDROID,L1,21,18-24,SELF_EMPLOYED,TR,N/A,N/A,NONE,BASELINE,0,1636.463628,1299.884493,1757.449229,-120.98560100000009,1,1,0.12373040735660455,0.2924485455257245,LOW,SYNTHETIC_UNCALIBRATED_OOF_RANK_PLUS_GRAPH,SYSTEM_DEMO,Demo-only band from uncalibrated ranking evidence; recorded after all inputs were available,2026-07-08T18:33:36+00:00
