case_id,user_id,normalized_sorusturma_no,normalized_sayi,normalized_case_type,created_at,reply_deadline
KEPCASE010385,U0000278,SOR2026010385,SAYI2026010385,REGULATORY_REVIEW,2026-05-22T15:15:00+00:00,2026-06-01T15:15:00+00:00
KEPCASE010386,U0000427,SOR2026010386,SAYI2026010386,REGULATORY_REVIEW,2026-05-22T15:18:00+00:00,2026-06-01T15:18:00+00:00
KEPCASE010387,U0000420,SOR2026010387,SAYI2026010387,REGULATORY_REVIEW,2026-05-22T15:21:00+00:00,2026-06-01T15:21:00+00:00
KEPCASE010388,U0000583,SOR2026010388,SAYI2026010388,REGULATORY_REVIEW,2026-05-22T15:24:00+00:00,2026-06-01T15:24:00+00:00
KEPCASE010389,U0001185,SOR2026010389,SAYI2026010389,REGULATORY_REVIEW,2026-05-22T15:27:00+00:00,2026-06-01T15:27:00+00:00
KEPCASE010390,U0000588,SOR2026010390,SAYI2026010390,REGULATORY_REVIEW,2026-05-22T15:30:00+00:00,2026-06-01T15:30:00+00:00
KEPCASE010391,U0000465,SOR2026010391,SAYI2026010391,REGULATORY_REVIEW,2026-05-22T15:33:00+00:00,2026-06-01T15:33:00+00:00
KEPCASE010392,U0000049,SOR2026010392,SAYI2026010392,REGULATORY_REVIEW,2026-05-22T15:36:00+00:00,2026-06-01T15:36:00+00:00
KEPCASE010393,U0001103,SOR2026010393,SAYI2026010393,REGULATORY_REVIEW,2026-05-22T15:39:00+00:00,2026-06-01T15:39:00+00:00
KEPCASE010394,U0000343,SOR2026010394,SAYI2026010394,REGULATORY_REVIEW,2026-05-22T15:42:00+00:00,2026-06-01T15:42:00+00:00
KEPCASE010395,U0000093,SOR2026010395,SAYI2026010395,REGULATORY_REVIEW,2026-05-22T15:45:00+00:00,2026-06-01T15:45:00+00:00
KEPCASE010396,U0000955,SOR2026010396,SAYI2026010396,REGULATORY_REVIEW,2026-05-22T15:48:00+00:00,2026-06-01T15:48:00+00:00
KEPCASE010397,U0000070,SOR2026010397,SAYI2026010397,REGULATORY_REVIEW,2026-05-22T15:51:00+00:00,2026-06-01T15:51:00+00:00
KEPCASE010398,U0000605,SOR2026010398,SAYI2026010398,REGULATORY_REVIEW,2026-05-22T15:54:00+00:00,2026-06-01T15:54:00+00:00
KEPCASE010399,U0000895,SOR2026010399,SAYI2026010399,REGULATORY_REVIEW,2026-05-22T15:57:00+00:00,2026-06-01T15:57:00+00:00
KEPCASE010400,U0000211,SOR2026010400,SAYI2026010400,REGULATORY_REVIEW,2026-05-22T16:00:00+00:00,2026-06-01T16:00:00+00:00
KEPCASE010401,U0000668,SOR2026010401,SAYI2026010401,REGULATORY_REVIEW,2026-05-22T16:03:00+00:00,2026-06-01T16:03:00+00:00
KEPCASE010402,U0000707,SOR2026010402,SAYI2026010402,REGULATORY_REVIEW,2026-05-22T16:06:00+00:00,2026-06-01T16:06:00+00:00
KEPCASE010403,U0000113,SOR2026010403,SAYI2026010403,REGULATORY_REVIEW,2026-05-22T16:09:00+00:00,2026-06-01T16:09:00+00:00
KEPCASE010404,U0001075,SOR2026010404,SAYI2026010404,REGULATORY_REVIEW,2026-05-22T16:12:00+00:00,2026-06-01T16:12:00+00:00
KEPCASE010405,U0000205,SOR2026010405,SAYI2026010405,ICRA,2026-05-22T16:15:00+00:00,2026-06-01T16:15:00+00:00
KEPCASE010406,U0000401,SOR2026010406,SAYI2026010406,REGULATORY_REVIEW,2026-05-22T16:18:00+00:00,2026-06-01T16:18:00+00:00
KEPCASE010407,U0000197,SOR2026010407,SAYI2026010407,REGULATORY_REVIEW,2026-05-22T16:21:00+00:00,2026-06-01T16:21:00+00:00
KEPCASE010408,U0000556,SOR2026010408,SAYI2026010408,REGULATORY_REVIEW,2026-05-22T16:24:00+00:00,2026-06-01T16:24:00+00:00
KEPCASE010409,U0001057,SOR2026010409,SAYI2026010409,REGULATORY_REVIEW,2026-05-22T16:27:00+00:00,2026-06-01T16:27:00+00:00
KEPCASE010410,U0000609,SOR2026010410,SAYI2026010410,REGULATORY_REVIEW,2026-05-22T16:30:00+00:00,2026-06-01T16:30:00+00:00
KEPCASE010411,U0000452,SOR2026010411,SAYI2026010411,REGULATORY_REVIEW,2026-05-22T16:33:00+00:00,2026-06-01T16:33:00+00:00
KEPCASE010412,U0000219,SOR2026010412,SAYI2026010412,REGULATORY_REVIEW,2026-05-22T16:36:00+00:00,2026-06-01T16:36:00+00:00
KEPCASE010413,U0000663,SOR2026010413,SAYI2026010413,REGULATORY_REVIEW,2026-05-22T16:39:00+00:00,2026-06-01T16:39:00+00:00
KEPCASE010414,U0001197,SOR2026010414,SAYI2026010414,REGULATORY_REVIEW,2026-05-22T16:42:00+00:00,2026-06-01T16:42:00+00:00
KEPCASE010415,U0001155,SOR2026010415,SAYI2026010415,REGULATORY_REVIEW,2026-05-22T16:45:00+00:00,2026-06-01T16:45:00+00:00
KEPCASE010416,U0000040,SOR2026010416,SAYI2026010416,REGULATORY_REVIEW,2026-05-22T16:48:00+00:00,2026-06-01T16:48:00+00:00
KEPCASE010417,U0000546,SOR2026010417,SAYI2026010417,REGULATORY_REVIEW,2026-05-22T16:51:00+00:00,2026-06-01T16:51:00+00:00
KEPCASE010418,U0001095,SOR2026010418,SAYI2026010418,REGULATORY_REVIEW,2026-05-22T16:54:00+00:00,2026-06-01T16:54:00+00:00
KEPCASE010419,U0000336,SOR2026010419,SAYI2026010419,REGULATORY_REVIEW,2026-05-22T16:57:00+00:00,2026-06-01T16:57:00+00:00
KEPCASE010420,U0000555,SOR2026010420,SAYI2026010420,REGULATORY_REVIEW,2026-05-22T17:00:00+00:00,2026-06-01T17:00:00+00:00
KEPCASE010421,U0000013,SOR2026010421,SAYI2026010421,REGULATORY_REVIEW,2026-05-22T17:03:00+00:00,2026-06-01T17:03:00+00:00
KEPCASE010422,U0001060,SOR2026010422,SAYI2026010422,REGULATORY_REVIEW,2026-05-22T17:06:00+00:00,2026-06-01T17:06:00+00:00
KEPCASE010423,U0000510,SOR2026010423,SAYI2026010423,REGULATORY_REVIEW,2026-05-22T17:09:00+00:00,2026-06-01T17:09:00+00:00
KEPCASE010424,U0000606,SOR2026010424,SAYI2026010424,REGULATORY_REVIEW,2026-05-22T17:12:00+00:00,2026-06-01T17:12:00+00:00
KEPCASE010425,U0000092,SOR2026010425,SAYI2026010425,REGULATORY_REVIEW,2026-05-22T17:15:00+00:00,2026-06-01T17:15:00+00:00
KEPCASE010426,U0000503,SOR2026010426,SAYI2026010426,REGULATORY_REVIEW,2026-05-22T17:18:00+00:00,2026-06-01T17:18:00+00:00
KEPCASE010427,U0000823,SOR2026010427,SAYI2026010427,REGULATORY_REVIEW,2026-05-22T17:21:00+00:00,2026-06-01T17:21:00+00:00
KEPCASE010428,U0000142,SOR2026010428,SAYI2026010428,REGULATORY_REVIEW,2026-05-22T17:24:00+00:00,2026-06-01T17:24:00+00:00
KEPCASE010429,U0001153,SOR2026010429,SAYI2026010429,REGULATORY_REVIEW,2026-05-22T17:27:00+00:00,2026-06-01T17:27:00+00:00
KEPCASE010430,U0000942,SOR2026010430,SAYI2026010430,REGULATORY_REVIEW,2026-05-22T17:30:00+00:00,2026-06-01T17:30:00+00:00
KEPCASE010431,U0000932,SOR2026010431,SAYI2026010431,REGULATORY_REVIEW,2026-05-22T17:33:00+00:00,2026-06-01T17:33:00+00:00
KEPCASE010432,U0000417,SOR2026010432,SAYI2026010432,REGULATORY_REVIEW,2026-05-22T17:36:00+00:00,2026-06-01T17:36:00+00:00
KEPCASE010433,U0000855,SOR2026010433,SAYI2026010433,REGULATORY_REVIEW,2026-05-22T17:39:00+00:00,2026-06-01T17:39:00+00:00
KEPCASE010434,U0000105,SOR2026010434,SAYI2026010434,REGULATORY_REVIEW,2026-05-22T17:42:00+00:00,2026-06-01T17:42:00+00:00
KEPCASE010435,U0000043,SOR2026010435,SAYI2026010435,REGULATORY_REVIEW,2026-05-22T17:45:00+00:00,2026-06-01T17:45:00+00:00
KEPCASE010436,U0000916,SOR2026010436,SAYI2026010436,REGULATORY_REVIEW,2026-05-22T17:48:00+00:00,2026-06-01T17:48:00+00:00
KEPCASE010437,U0000437,SOR2026010437,SAYI2026010437,REGULATORY_REVIEW,2026-05-22T17:51:00+00:00,2026-06-01T17:51:00+00:00
KEPCASE010438,U0000073,SOR2026010438,SAYI2026010438,REGULATORY_REVIEW,2026-05-22T17:54:00+00:00,2026-06-01T17:54:00+00:00
KEPCASE010439,U0000034,SOR2026010439,SAYI2026010439,REGULATORY_REVIEW,2026-05-22T17:57:00+00:00,2026-06-01T17:57:00+00:00
KEPCASE010440,U0000433,SOR2026010440,SAYI2026010440,REGULATORY_REVIEW,2026-05-22T18:00:00+00:00,2026-06-01T18:00:00+00:00
KEPCASE010441,U0000516,SOR2026010441,SAYI2026010441,REGULATORY_REVIEW,2026-05-22T18:03:00+00:00,2026-06-01T18:03:00+00:00
KEPCASE010442,U0000974,SOR2026010442,SAYI2026010442,REGULATORY_REVIEW,2026-05-22T18:06:00+00:00,2026-06-01T18:06:00+00:00
KEPCASE010443,U0000038,SOR2026010443,SAYI2026010443,REGULATORY_REVIEW,2026-05-22T18:09:00+00:00,2026-06-01T18:09:00+00:00
KEPCASE010444,U0000567,SOR2026010444,SAYI2026010444,REGULATORY_REVIEW,2026-05-22T18:12:00+00:00,2026-06-01T18:12:00+00:00
KEPCASE010445,U0001118,SOR2026010445,SAYI2026010445,REGULATORY_REVIEW,2026-05-22T18:15:00+00:00,2026-06-01T18:15:00+00:00
KEPCASE010446,U0000716,SOR2026010446,SAYI2026010446,REGULATORY_REVIEW,2026-05-22T18:18:00+00:00,2026-06-01T18:18:00+00:00
KEPCASE010447,U0000400,SOR2026010447,SAYI2026010447,REGULATORY_REVIEW,2026-05-22T18:21:00+00:00,2026-06-01T18:21:00+00:00
KEPCASE010448,U0000671,SOR2026010448,SAYI2026010448,REGULATORY_REVIEW,2026-05-22T18:24:00+00:00,2026-06-01T18:24:00+00:00
KEPCASE010449,U0001094,SOR2026010449,SAYI2026010449,REGULATORY_REVIEW,2026-05-22T18:27:00+00:00,2026-06-01T18:27:00+00:00
KEPCASE010450,U0000014,SOR2026010450,SAYI2026010450,REGULATORY_REVIEW,2026-05-22T18:30:00+00:00,2026-06-01T18:30:00+00:00
KEPCASE010451,U0000296,SOR2026010451,SAYI2026010451,REGULATORY_REVIEW,2026-05-22T18:33:00+00:00,2026-06-01T18:33:00+00:00
KEPCASE010452,U0000386,SOR2026010452,SAYI2026010452,REGULATORY_REVIEW,2026-05-22T18:36:00+00:00,2026-06-01T18:36:00+00:00
KEPCASE010453,U0001161,SOR2026010453,SAYI2026010453,REGULATORY_REVIEW,2026-05-22T18:39:00+00:00,2026-06-01T18:39:00+00:00
KEPCASE010454,U0000580,SOR2026010454,SAYI2026010454,REGULATORY_REVIEW,2026-05-22T18:42:00+00:00,2026-06-01T18:42:00+00:00
KEPCASE010455,U0000332,SOR2026010455,SAYI2026010455,REGULATORY_REVIEW,2026-05-22T18:45:00+00:00,2026-06-01T18:45:00+00:00
KEPCASE010456,U0001115,SOR2026010456,SAYI2026010456,REGULATORY_REVIEW,2026-05-22T18:48:00+00:00,2026-06-01T18:48:00+00:00
KEPCASE010457,U0001047,SOR2026010457,SAYI2026010457,REGULATORY_REVIEW,2026-05-22T18:51:00+00:00,2026-06-01T18:51:00+00:00
KEPCASE010458,U0000917,SOR2026010458,SAYI2026010458,REGULATORY_REVIEW,2026-05-22T18:54:00+00:00,2026-06-01T18:54:00+00:00
KEPCASE010459,U0000257,SOR2026010459,SAYI2026010459,REGULATORY_REVIEW,2026-05-22T18:57:00+00:00,2026-06-01T18:57:00+00:00
KEPCASE010460,U0000381,SOR2026010460,SAYI2026010460,REGULATORY_REVIEW,2026-05-22T19:00:00+00:00,2026-06-01T19:00:00+00:00
KEPCASE010461,U0000378,SOR2026010461,SAYI2026010461,REGULATORY_REVIEW,2026-05-22T19:03:00+00:00,2026-06-01T19:03:00+00:00
KEPCASE010462,U0000476,SOR2026010462,SAYI2026010462,REGULATORY_REVIEW,2026-05-22T19:06:00+00:00,2026-06-01T19:06:00+00:00
KEPCASE010463,U0000644,SOR2026010463,SAYI2026010463,REGULATORY_REVIEW,2026-05-22T19:09:00+00:00,2026-06-01T19:09:00+00:00
KEPCASE010464,U0001087,SOR2026010464,SAYI2026010464,REGULATORY_REVIEW,2026-05-22T19:12:00+00:00,2026-06-01T19:12:00+00:00
KEPCASE010465,U0000345,SOR2026010465,SAYI2026010465,REGULATORY_REVIEW,2026-05-22T19:15:00+00:00,2026-06-01T19:15:00+00:00
KEPCASE010466,U0000860,SOR2026010466,SAYI2026010466,REGULATORY_REVIEW,2026-05-22T19:18:00+00:00,2026-06-01T19:18:00+00:00
KEPCASE010467,U0000871,SOR2026010467,SAYI2026010467,REGULATORY_REVIEW,2026-05-22T19:21:00+00:00,2026-06-01T19:21:00+00:00
KEPCASE010468,U0000054,SOR2026010468,SAYI2026010468,REGULATORY_REVIEW,2026-05-22T19:24:00+00:00,2026-06-01T19:24:00+00:00
KEPCASE010469,U0000623,SOR2026010469,SAYI2026010469,REGULATORY_REVIEW,2026-05-22T19:27:00+00:00,2026-06-01T19:27:00+00:00
KEPCASE010470,U0000975,SOR2026010470,SAYI2026010470,REGULATORY_REVIEW,2026-05-22T19:30:00+00:00,2026-06-01T19:30:00+00:00
KEPCASE010471,U0000976,SOR2026010471,SAYI2026010471,REGULATORY_REVIEW,2026-05-22T19:33:00+00:00,2026-06-01T19:33:00+00:00
KEPCASE010472,U0000200,SOR2026010472,SAYI2026010472,REGULATORY_REVIEW,2026-05-22T19:36:00+00:00,2026-06-01T19:36:00+00:00
KEPCASE010473,U0000239,SOR2026010473,SAYI2026010473,REGULATORY_REVIEW,2026-05-22T19:39:00+00:00,2026-06-01T19:39:00+00:00
KEPCASE010474,U0000275,SOR2026010474,SAYI2026010474,REGULATORY_REVIEW,2026-05-22T19:42:00+00:00,2026-06-01T19:42:00+00:00
KEPCASE010475,U0001043,SOR2026010475,SAYI2026010475,REGULATORY_REVIEW,2026-05-22T19:45:00+00:00,2026-06-01T19:45:00+00:00
KEPCASE010476,U0000078,SOR2026010476,SAYI2026010476,REGULATORY_REVIEW,2026-05-22T19:48:00+00:00,2026-06-01T19:48:00+00:00
KEPCASE010477,U0000081,SOR2026010477,SAYI2026010477,REGULATORY_REVIEW,2026-05-22T19:51:00+00:00,2026-06-01T19:51:00+00:00
KEPCASE010478,U0000728,SOR2026010478,SAYI2026010478,REGULATORY_REVIEW,2026-05-22T19:54:00+00:00,2026-06-01T19:54:00+00:00
KEPCASE010479,U0000398,SOR2026010479,SAYI2026010479,ICRA,2026-05-22T19:57:00+00:00,2026-06-01T19:57:00+00:00
KEPCASE010480,U0000243,SOR2026010480,SAYI2026010480,REGULATORY_REVIEW,2026-05-22T20:00:00+00:00,2026-06-01T20:00:00+00:00
KEPCASE010481,U0000703,SOR2026010481,SAYI2026010481,REGULATORY_REVIEW,2026-05-22T20:03:00+00:00,2026-06-01T20:03:00+00:00
KEPCASE010482,U0000158,SOR2026010482,SAYI2026010482,REGULATORY_REVIEW,2026-05-22T20:06:00+00:00,2026-06-01T20:06:00+00:00
KEPCASE010483,U0000164,SOR2026010483,SAYI2026010483,REGULATORY_REVIEW,2026-05-22T20:09:00+00:00,2026-06-01T20:09:00+00:00
KEPCASE010484,U0000383,SOR2026010484,SAYI2026010484,REGULATORY_REVIEW,2026-05-22T20:12:00+00:00,2026-06-01T20:12:00+00:00
KEPCASE010485,U0000524,SOR2026010485,SAYI2026010485,REGULATORY_REVIEW,2026-05-22T20:15:00+00:00,2026-06-01T20:15:00+00:00
KEPCASE010486,U0000768,SOR2026010486,SAYI2026010486,REGULATORY_REVIEW,2026-05-22T20:18:00+00:00,2026-06-01T20:18:00+00:00
KEPCASE010487,U0000737,SOR2026010487,SAYI2026010487,REGULATORY_REVIEW,2026-05-22T20:21:00+00:00,2026-06-01T20:21:00+00:00
KEPCASE010488,U0000442,SOR2026010488,SAYI2026010488,REGULATORY_REVIEW,2026-05-22T20:24:00+00:00,2026-06-01T20:24:00+00:00
KEPCASE010489,U0000362,SOR2026010489,SAYI2026010489,REGULATORY_REVIEW,2026-05-22T20:27:00+00:00,2026-06-01T20:27:00+00:00
KEPCASE010490,U0000295,SOR2026010490,SAYI2026010490,REGULATORY_REVIEW,2026-05-22T20:30:00+00:00,2026-06-01T20:30:00+00:00
KEPCASE010491,U0000339,SOR2026010491,SAYI2026010491,REGULATORY_REVIEW,2026-05-22T20:33:00+00:00,2026-06-01T20:33:00+00:00
KEPCASE010492,U0000964,SOR2026010492,SAYI2026010492,REGULATORY_REVIEW,2026-05-22T20:36:00+00:00,2026-06-01T20:36:00+00:00
KEPCASE010493,U0000172,SOR2026010493,SAYI2026010493,REGULATORY_REVIEW,2026-05-22T20:39:00+00:00,2026-06-01T20:39:00+00:00
KEPCASE010494,U0000042,SOR2026010494,SAYI2026010494,REGULATORY_REVIEW,2026-05-22T20:42:00+00:00,2026-06-01T20:42:00+00:00
KEPCASE010495,U0000769,SOR2026010495,SAYI2026010495,REGULATORY_REVIEW,2026-05-22T20:45:00+00:00,2026-06-01T20:45:00+00:00
KEPCASE010496,U0000423,SOR2026010496,SAYI2026010496,REGULATORY_REVIEW,2026-05-22T20:48:00+00:00,2026-06-01T20:48:00+00:00
KEPCASE010497,U0000270,SOR2026010497,SAYI2026010497,REGULATORY_REVIEW,2026-05-22T20:51:00+00:00,2026-06-01T20:51:00+00:00
KEPCASE010498,U0000425,SOR2026010498,SAYI2026010498,REGULATORY_REVIEW,2026-05-22T20:54:00+00:00,2026-06-01T20:54:00+00:00
KEPCASE010499,U0000190,SOR2026010499,SAYI2026010499,REGULATORY_REVIEW,2026-05-22T20:57:00+00:00,2026-06-01T20:57:00+00:00
KEPCASE010500,U0000631,SOR2026010500,SAYI2026010500,ICRA,2026-05-22T21:00:00+00:00,2026-06-01T21:00:00+00:00
KEPCASE010501,U0000789,SOR2026010501,SAYI2026010501,REGULATORY_REVIEW,2026-05-22T21:03:00+00:00,2026-06-01T21:03:00+00:00
KEPCASE010502,U0000985,SOR2026010502,SAYI2026010502,REGULATORY_REVIEW,2026-05-22T21:06:00+00:00,2026-06-01T21:06:00+00:00
KEPCASE010503,U0000940,SOR2026010503,SAYI2026010503,REGULATORY_REVIEW,2026-05-22T21:09:00+00:00,2026-06-01T21:09:00+00:00
KEPCASE010504,U0001004,SOR2026010504,SAYI2026010504,REGULATORY_REVIEW,2026-05-22T21:12:00+00:00,2026-06-01T21:12:00+00:00
KEPCASE010505,U0000799,SOR2026010505,SAYI2026010505,REGULATORY_REVIEW,2026-05-22T21:15:00+00:00,2026-06-01T21:15:00+00:00
KEPCASE010506,U0000247,SOR2026010506,SAYI2026010506,REGULATORY_REVIEW,2026-05-22T21:18:00+00:00,2026-06-01T21:18:00+00:00
KEPCASE010507,U0001071,SOR2026010507,SAYI2026010507,REGULATORY_REVIEW,2026-05-22T21:21:00+00:00,2026-06-01T21:21:00+00:00
KEPCASE010508,U0001025,SOR2026010508,SAYI2026010508,REGULATORY_REVIEW,2026-05-22T21:24:00+00:00,2026-06-01T21:24:00+00:00
KEPCASE010509,U0000232,SOR2026010509,SAYI2026010509,REGULATORY_REVIEW,2026-05-22T21:27:00+00:00,2026-06-01T21:27:00+00:00
KEPCASE010510,U0001045,SOR2026010510,SAYI2026010510,REGULATORY_REVIEW,2026-05-22T21:30:00+00:00,2026-06-01T21:30:00+00:00
KEPCASE010511,U0000495,SOR2026010511,SAYI2026010511,REGULATORY_REVIEW,2026-05-22T21:33:00+00:00,2026-06-01T21:33:00+00:00
KEPCASE010512,U0000828,SOR2026010512,SAYI2026010512,REGULATORY_REVIEW,2026-05-22T21:36:00+00:00,2026-06-01T21:36:00+00:00
KEPCASE010513,U0000212,SOR2026010513,SAYI2026010513,REGULATORY_REVIEW,2026-05-22T21:39:00+00:00,2026-06-01T21:39:00+00:00
KEPCASE010514,U0000168,SOR2026010514,SAYI2026010514,REGULATORY_REVIEW,2026-05-22T21:42:00+00:00,2026-06-01T21:42:00+00:00
KEPCASE010515,U0000570,SOR2026010515,SAYI2026010515,REGULATORY_REVIEW,2026-05-22T21:45:00+00:00,2026-06-01T21:45:00+00:00
KEPCASE010516,U0000223,SOR2026010516,SAYI2026010516,REGULATORY_REVIEW,2026-05-22T21:48:00+00:00,2026-06-01T21:48:00+00:00
KEPCASE010517,U0000436,SOR2026010517,SAYI2026010517,REGULATORY_REVIEW,2026-05-22T21:51:00+00:00,2026-06-01T21:51:00+00:00
KEPCASE010518,U0000698,SOR2026010518,SAYI2026010518,ICRA,2026-05-22T21:54:00+00:00,2026-06-01T21:54:00+00:00
KEPCASE010519,U0000100,SOR2026010519,SAYI2026010519,ICRA,2026-05-22T21:57:00+00:00,2026-06-01T21:57:00+00:00
KEPCASE010520,U0000393,SOR2026010520,SAYI2026010520,REGULATORY_REVIEW,2026-05-22T22:00:00+00:00,2026-06-01T22:00:00+00:00
KEPCASE010521,U0001111,SOR2026010521,SAYI2026010521,REGULATORY_REVIEW,2026-05-22T22:03:00+00:00,2026-06-01T22:03:00+00:00
KEPCASE010522,U0000999,SOR2026010522,SAYI2026010522,REGULATORY_REVIEW,2026-05-22T22:06:00+00:00,2026-06-01T22:06:00+00:00
KEPCASE010523,U0000661,SOR2026010523,SAYI2026010523,REGULATORY_REVIEW,2026-05-22T22:09:00+00:00,2026-06-01T22:09:00+00:00
KEPCASE010524,U0000234,SOR2026010524,SAYI2026010524,REGULATORY_REVIEW,2026-05-22T22:12:00+00:00,2026-06-01T22:12:00+00:00
KEPCASE010525,U0000161,SOR2026010525,SAYI2026010525,REGULATORY_REVIEW,2026-05-22T22:15:00+00:00,2026-06-01T22:15:00+00:00
KEPCASE010526,U0000846,SOR2026010526,SAYI2026010526,REGULATORY_REVIEW,2026-05-22T22:18:00+00:00,2026-06-01T22:18:00+00:00
KEPCASE010527,U0000788,SOR2026010527,SAYI2026010527,REGULATORY_REVIEW,2026-05-22T22:21:00+00:00,2026-06-01T22:21:00+00:00
KEPCASE010528,U0000732,SOR2026010528,SAYI2026010528,REGULATORY_REVIEW,2026-05-22T22:24:00+00:00,2026-06-01T22:24:00+00:00
KEPCASE010529,U0000801,SOR2026010529,SAYI2026010529,REGULATORY_REVIEW,2026-05-22T22:27:00+00:00,2026-06-01T22:27:00+00:00
KEPCASE010530,U0000523,SOR2026010530,SAYI2026010530,ICRA,2026-05-22T22:30:00+00:00,2026-06-01T22:30:00+00:00
KEPCASE010531,U0000299,SOR2026010531,SAYI2026010531,REGULATORY_REVIEW,2026-05-22T22:33:00+00:00,2026-06-01T22:33:00+00:00
KEPCASE010532,U0000782,SOR2026010532,SAYI2026010532,REGULATORY_REVIEW,2026-05-22T22:36:00+00:00,2026-06-01T22:36:00+00:00
KEPCASE010533,U0000818,SOR2026010533,SAYI2026010533,REGULATORY_REVIEW,2026-05-22T22:39:00+00:00,2026-06-01T22:39:00+00:00
KEPCASE010534,U0000206,SOR2026010534,SAYI2026010534,REGULATORY_REVIEW,2026-05-22T22:42:00+00:00,2026-06-01T22:42:00+00:00
KEPCASE010535,U0000613,SOR2026010535,SAYI2026010535,REGULATORY_REVIEW,2026-05-22T22:45:00+00:00,2026-06-01T22:45:00+00:00
KEPCASE010536,U0001046,SOR2026010536,SAYI2026010536,REGULATORY_REVIEW,2026-05-22T22:48:00+00:00,2026-06-01T22:48:00+00:00
KEPCASE010537,U0000047,SOR2026010537,SAYI2026010537,REGULATORY_REVIEW,2026-05-22T22:51:00+00:00,2026-06-01T22:51:00+00:00
KEPCASE010538,U0000466,SOR2026010538,SAYI2026010538,REGULATORY_REVIEW,2026-05-22T22:54:00+00:00,2026-06-01T22:54:00+00:00
KEPCASE010539,U0000602,SOR2026010539,SAYI2026010539,REGULATORY_REVIEW,2026-05-22T22:57:00+00:00,2026-06-01T22:57:00+00:00
KEPCASE010540,U0000812,SOR2026010540,SAYI2026010540,REGULATORY_REVIEW,2026-05-22T23:00:00+00:00,2026-06-01T23:00:00+00:00
KEPCASE010541,U0000089,SOR2026010541,SAYI2026010541,REGULATORY_REVIEW,2026-05-22T23:03:00+00:00,2026-06-01T23:03:00+00:00
KEPCASE010542,U0000568,SOR2026010542,SAYI2026010542,REGULATORY_REVIEW,2026-05-22T23:06:00+00:00,2026-06-01T23:06:00+00:00
KEPCASE010543,U0000706,SOR2026010543,SAYI2026010543,REGULATORY_REVIEW,2026-05-22T23:09:00+00:00,2026-06-01T23:09:00+00:00
KEPCASE010544,U0000763,SOR2026010544,SAYI2026010544,REGULATORY_REVIEW,2026-05-22T23:12:00+00:00,2026-06-01T23:12:00+00:00
KEPCASE010545,U0000575,SOR2026010545,SAYI2026010545,REGULATORY_REVIEW,2026-05-22T23:15:00+00:00,2026-06-01T23:15:00+00:00
KEPCASE010546,U0000800,SOR2026010546,SAYI2026010546,REGULATORY_REVIEW,2026-05-22T23:18:00+00:00,2026-06-01T23:18:00+00:00
KEPCASE010547,U0000764,SOR2026010547,SAYI2026010547,REGULATORY_REVIEW,2026-05-22T23:21:00+00:00,2026-06-01T23:21:00+00:00
KEPCASE010548,U0000719,SOR2026010548,SAYI2026010548,REGULATORY_REVIEW,2026-05-22T23:24:00+00:00,2026-06-01T23:24:00+00:00
KEPCASE010549,U0000156,SOR2026010549,SAYI2026010549,REGULATORY_REVIEW,2026-05-22T23:27:00+00:00,2026-06-01T23:27:00+00:00
KEPCASE010550,U0000435,SOR2026010550,SAYI2026010550,REGULATORY_REVIEW,2026-05-22T23:30:00+00:00,2026-06-01T23:30:00+00:00
KEPCASE010551,U0000248,SOR2026010551,SAYI2026010551,ICRA,2026-05-22T23:33:00+00:00,2026-06-01T23:33:00+00:00
KEPCASE010552,U0000888,SOR2026010552,SAYI2026010552,REGULATORY_REVIEW,2026-05-22T23:36:00+00:00,2026-06-01T23:36:00+00:00
KEPCASE010553,U0000601,SOR2026010553,SAYI2026010553,REGULATORY_REVIEW,2026-05-22T23:39:00+00:00,2026-06-01T23:39:00+00:00
KEPCASE010554,U0000019,SOR2026010554,SAYI2026010554,REGULATORY_REVIEW,2026-05-22T23:42:00+00:00,2026-06-01T23:42:00+00:00
KEPCASE010555,U0000344,SOR2026010555,SAYI2026010555,ICRA,2026-05-22T23:45:00+00:00,2026-06-01T23:45:00+00:00
KEPCASE010556,U0000512,SOR2026010556,SAYI2026010556,REGULATORY_REVIEW,2026-05-22T23:48:00+00:00,2026-06-01T23:48:00+00:00
KEPCASE010557,U0000422,SOR2026010557,SAYI2026010557,REGULATORY_REVIEW,2026-05-22T23:51:00+00:00,2026-06-01T23:51:00+00:00
KEPCASE010558,U0000215,SOR2026010558,SAYI2026010558,REGULATORY_REVIEW,2026-05-22T23:54:00+00:00,2026-06-01T23:54:00+00:00
KEPCASE010559,U0000690,SOR2026010559,SAYI2026010559,REGULATORY_REVIEW,2026-05-22T23:57:00+00:00,2026-06-01T23:57:00+00:00
KEPCASE010560,U0001139,SOR2026010560,SAYI2026010560,REGULATORY_REVIEW,2026-05-23T00:00:00+00:00,2026-06-02T00:00:00+00:00
KEPCASE010561,U0000500,SOR2026010561,SAYI2026010561,REGULATORY_REVIEW,2026-05-23T00:03:00+00:00,2026-06-02T00:03:00+00:00
KEPCASE010562,U0000322,SOR2026010562,SAYI2026010562,REGULATORY_REVIEW,2026-05-23T00:06:00+00:00,2026-06-02T00:06:00+00:00
KEPCASE010563,U0000959,SOR2026010563,SAYI2026010563,REGULATORY_REVIEW,2026-05-23T00:09:00+00:00,2026-06-02T00:09:00+00:00
