user_id,customer_name,registration_time,registration_channel,kyc_level,fraud_label,label_observed_at,feature_cutoff,registration_to_kyc_minutes,kyc_to_first_deposit_minutes,deposit_count,trade_count,withdrawal_count,deposit_amount,trade_amount,withdrawal_amount,withdraw_deposit_ratio,trade_deposit_ratio,fund_loop_cv,amount_diff_ratio,small_fiat_deposit_count,withdraw_address_unique_count,withdraw_ip_unique_count,deposit_ip_unique_count,device_unique_count,api_event_ratio,night_event_ratio,total_event_count,bank_risk_max,bank_risk_mean,bank_name_match_ratio,asset_pair_unique_count,withdraw_deposit_ip_ratio
U0000923,Synthetic_User_00923,2026-01-11 15:35:51+00:00,WEB,L2,0,2026-03-04 15:35:51+00:00,2026-02-25 15:35:51+00:00,356.0,1853.0,5,8,3,5305.488905,6182.709083,2584.608723,0.48715750221703646,1.1653420059314967,0.3265549452927683,0.767032568674637,3.0,2,1,1,2,0.15625,0.1875,32,0.9,0.48,0.6,6,1.0
U0000924,Synthetic_User_00924,2026-01-18 14:49:59+00:00,ANDROID,L1,0,2026-03-11 14:49:59+00:00,2026-03-04 14:49:59+00:00,376.0,1432.0,7,9,4,2886.142468,3661.960894,2320.979008,0.8041803319599675,1.2688080836624867,0.18593825399119496,0.45359209557098745,7.0,3,1,1,1,0.07692307692307693,0.34615384615384615,52,0.9,0.5714285714285714,1.0,4,1.0
U0000925,Synthetic_User_00925,2026-01-15 06:29:24+00:00,ANDROID,L2,0,2026-03-08 06:29:24+00:00,2026-03-01 06:29:24+00:00,555.0,4393.0,9,20,5,3739.9637079999998,2946.249195,2522.940907,0.6745896762589655,0.7877748088030377,0.1643342489796041,0.3964607908964873,9.0,3,3,1,1,0.11538461538461539,0.23076923076923078,78,0.8,0.35555555555555557,0.5555555555555556,6,3.0
U0000926,Synthetic_User_00926,2026-01-24 18:38:31+00:00,ANDROID,L2,0,2026-03-17 18:38:31+00:00,2026-03-10 18:38:31+00:00,456.0,2065.0,4,17,2,3050.23306,3243.524344,594.918284,0.19504027144732342,1.0633693492260554,0.5250316703324288,1.1534609175812311,3.0,1,2,2,3,0.19047619047619047,0.16666666666666666,42,0.8,0.525,1.0,6,1.0
U0000927,Synthetic_User_00927,2026-04-10 04:08:00+00:00,ANDROID,L2,0,2026-06-01 04:08:00+00:00,2026-05-25 04:08:00+00:00,186.0,1689.0,3,13,4,1985.018008,2113.268022,1994.510925,1.0047822825595243,1.0646089927059241,0.028730144277198486,0.06314834465052357,2.0,1,2,1,2,0.20454545454545456,0.20454545454545456,44,0.9,0.7333333333333334,1.0,5,2.0
U0000928,Synthetic_User_00928,2026-01-19 17:34:32+00:00,WEB,L2,0,2026-03-12 17:34:32+00:00,2026-03-05 17:34:32+00:00,539.0,1706.0,5,9,3,5295.082512999999,4890.570828,3941.5770860000002,0.7443844503504908,0.923606160242663,0.12046390249269673,0.2874247929898226,3.0,1,2,1,3,0.020833333333333332,0.1875,48,0.9,0.6599999999999999,0.8,6,2.0
U0000929,Synthetic_User_00929,2026-01-05 13:55:45+00:00,WEB,L2,0,2026-02-26 13:55:45+00:00,2026-02-19 13:55:45+00:00,373.0,364.0,3,15,4,3646.28791,7540.083670999999,1791.436571,0.49130420175734285,2.067879404234977,0.5537705695907446,1.3288793529701115,0.0,2,2,2,1,0.1111111111111111,0.2222222222222222,36,0.8,0.5333333333333333,1.0,5,1.0
U0000930,Synthetic_User_00930,2026-03-19 05:34:47+00:00,H5,L2,0,2026-05-10 05:34:47+00:00,2026-05-03 05:34:47+00:00,608.0,2299.0,14,21,9,2092.354905,814.640413,1150.142206,0.5496879153969341,0.3893414119436874,0.3999409267883792,0.9447901268628526,14.0,2,1,2,2,0.11224489795918367,0.25510204081632654,98,1.0,0.5642857142857143,0.9285714285714286,4,0.5
U0000931,Synthetic_User_00931,2026-03-02 00:28:59+00:00,IOS,L2,0,2026-04-23 00:28:59+00:00,2026-04-16 00:28:59+00:00,406.0,1004.0,6,24,10,1845.156381,884.698172,661.737237,0.35863477145572087,0.47947056472282823,0.45416672889445364,1.04678205745981,6.0,3,3,2,1,0.10714285714285714,0.21428571428571427,84,0.8,0.3833333333333333,1.0,6,1.5
U0000932,Synthetic_User_00932,2026-03-25 04:56:27+00:00,ANDROID,L2,0,2026-05-16 04:56:27+00:00,2026-05-09 04:56:27+00:00,357.0,3763.0,6,9,4,1539.5021470000002,2393.807039,1246.516502,0.8096880569014236,1.5549228324655266,0.281886105400681,0.6644763392277303,6.0,1,1,2,3,0.16129032258064516,0.3225806451612903,31,1.0,0.4666666666666666,1.0,5,0.5
U0000933,Synthetic_User_00933,2026-02-24 01:50:46+00:00,ANDROID,L2,0,2026-04-17 01:50:46+00:00,2026-04-10 01:50:46+00:00,532.0,2784.0,3,10,10,3851.615765,3743.251158,2682.87077,0.6965572200580086,0.9718651564403907,0.1539061749082861,0.3411485182568961,1.0,2,2,1,1,0.175,0.325,40,1.0,0.6333333333333333,1.0,5,2.0
U0000934,Synthetic_User_00934,2026-01-27 20:01:22+00:00,ANDROID,L1,0,2026-03-20 20:01:22+00:00,2026-03-13 20:01:22+00:00,31.0,3224.0,11,23,5,1452.190941,1981.426681,916.558457,0.6311556084827552,1.36443949969524,0.2998038966612149,0.7343621531600996,11.0,1,2,1,1,0.11428571428571428,0.22857142857142856,105,1.0,0.5,0.9090909090909091,5,2.0
U0000935,Synthetic_User_00935,2026-04-21 21:48:31+00:00,H5,L2,0,2026-06-12 21:48:31+00:00,2026-06-05 21:48:31+00:00,616.0,3013.0,11,22,8,6980.096851,9292.208848,3661.4393840000002,0.524554237879299,1.3312435409357903,0.34779648204256136,0.8474227156845797,10.0,1,3,2,2,0.15853658536585366,0.1951219512195122,82,1.0,0.509090909090909,1.0,6,1.5
U0000936,Synthetic_User_00936,2026-04-18 23:27:44+00:00,IOS,L1,0,2026-06-09 23:27:44+00:00,2026-06-02 23:27:44+00:00,172.0,1241.0,3,12,3,3647.261832,2292.098448,2027.576143,0.5559173529058552,0.628443625266989,0.26714632037417974,0.6099028295207973,0.0,1,1,1,1,0.12195121951219512,0.24390243902439024,41,0.9,0.4666666666666666,0.6666666666666666,4,1.0
U0000937,Synthetic_User_00937,2026-04-18 23:03:09+00:00,IOS,L2,0,2026-06-09 23:03:09+00:00,2026-06-02 23:03:09+00:00,319.0,316.0,7,15,2,4459.960811,3643.638397,2669.158038,0.5984711864321357,0.8169664603360122,0.20385921795598547,0.4987031821398196,6.0,1,1,2,3,0.14583333333333334,0.4166666666666667,48,1.0,0.7285714285714286,1.0,5,0.5
U0000938,Synthetic_User_00938,2026-01-23 17:00:26+00:00,IOS,L2,0,2026-03-16 17:00:26+00:00,2026-03-09 17:00:26+00:00,341.0,671.0,10,36,6,3057.072299,2688.374433,2571.766596,0.8412514799997538,0.8793951107664006,0.07460788755904615,0.17504866733412228,10.0,2,2,2,1,0.13934426229508196,0.2540983606557377,122,1.0,0.54,1.0,6,1.0
U0000939,Synthetic_User_00939,2026-01-13 17:41:58+00:00,WEB,L2,0,2026-03-06 17:41:58+00:00,2026-02-27 17:41:58+00:00,167.0,3241.0,8,15,6,7403.862066,4858.730088,3161.233787,0.4269709185314258,0.6562426534541007,0.3391241125934969,0.8252093148410355,5.0,2,2,1,2,0.16363636363636364,0.2,55,1.0,0.3375,1.0,5,2.0
U0000940,Synthetic_User_00940,2026-03-31 21:59:57+00:00,ANDROID,L2,0,2026-05-22 21:59:57+00:00,2026-05-15 21:59:57+00:00,524.0,1287.0,6,12,6,2690.324936,1205.308118,1575.2929,0.5855400137435294,0.44801581469637014,0.3461079793797866,0.8143137910215628,6.0,2,2,1,1,0.13636363636363635,0.20454545454545456,44,0.8,0.48333333333333334,1.0,6,2.0
U0000941,Synthetic_User_00941,2026-01-19 11:22:28+00:00,IOS,L2,0,2026-03-12 11:22:28+00:00,2026-03-05 11:22:28+00:00,193.0,2682.0,6,17,3,1521.463295,356.364038,695.365051,0.45703702040343996,0.2342245384237153,0.5704700729467218,1.3583507369031604,6.0,1,2,2,3,0.08695652173913043,0.2608695652173913,46,0.7,0.3333333333333333,1.0,5,1.0
U0000942,Synthetic_User_00942,2026-03-25 03:33:33+00:00,ANDROID,L2,0,2026-05-16 03:33:33+00:00,2026-05-09 03:33:33+00:00,145.0,3775.0,4,8,6,1006.979619,803.7003530000001,878.071287,0.8719851627900723,0.798129711699756,0.09369934256243591,0.2268107903097033,4.0,2,2,2,1,0.14705882352941177,0.29411764705882354,34,1.0,0.4,1.0,4,1.0
U0000943,Synthetic_User_00943,2026-02-04 04:02:00+00:00,WEB,L2,0,2026-03-28 04:02:00+00:00,2026-03-21 04:02:00+00:00,246.0,1063.0,6,11,3,6757.538189,9921.188428,5848.810963,0.8655239229754947,1.4681660910403476,0.23243949045723133,0.5423199207465266,3.0,1,1,1,1,0.11904761904761904,0.2619047619047619,42,1.0,0.6666666666666666,1.0,4,1.0
U0000944,Synthetic_User_00944,2026-02-23 05:04:44+00:00,IOS,L2,0,2026-04-16 05:04:44+00:00,2026-04-09 05:04:44+00:00,432.0,2226.0,3,5,2,2869.7846630000004,2363.6675619999996,971.012361,0.33835722014937814,0.8236393456535799,0.38819179100664053,0.9180996727507151,2.0,2,1,2,3,0.11538461538461539,0.46153846153846156,26,0.6,0.3,0.6666666666666666,3,0.5
U0000945,Synthetic_User_00945,2026-03-03 04:26:27+00:00,WEB,L2,0,2026-04-24 04:26:27+00:00,2026-04-17 04:26:27+00:00,164.0,2645.0,3,10,3,9495.845037,8420.291635,11072.080576,1.1659921294901394,0.8867343140279597,0.11270111708875621,0.27443449712482304,0.0,1,2,1,1,0.06666666666666667,0.36666666666666664,30,0.8,0.46666666666666673,1.0,4,2.0
U0000946,Synthetic_User_00946,2026-03-02 08:24:54+00:00,IOS,L2,0,2026-04-23 08:24:54+00:00,2026-04-16 08:24:54+00:00,52.0,2731.0,5,10,3,7753.486569,7929.276274,10800.552878,1.3929930466614575,1.0226723427500142,0.15822923836153582,0.3451682192404431,1.0,1,1,2,3,0.022727272727272728,0.20454545454545456,44,0.6,0.32,1.0,5,0.5
U0000947,Synthetic_User_00947,2026-03-13 14:40:26+00:00,ANDROID,L2,0,2026-05-04 14:40:26+00:00,2026-04-27 14:40:26+00:00,29.0,3412.0,6,8,4,11882.810274,10297.422251,8450.757313,0.7111749761325862,0.8665813905596992,0.13735917380731524,0.3361353628287537,0.0,2,1,2,2,0.12195121951219512,0.2926829268292683,41,1.0,0.48333333333333334,0.8333333333333334,5,0.5
U0000948,Synthetic_User_00948,2026-02-21 14:00:42+00:00,ANDROID,L2,0,2026-04-14 14:00:42+00:00,2026-04-07 14:00:42+00:00,221.0,1841.0,9,12,8,11422.257946,10450.359435,8803.768535,0.7707555350807869,0.9149118750780486,0.10569280055189974,0.2560754143108754,3.0,2,2,1,3,0.057971014492753624,0.21739130434782608,69,0.9,0.35555555555555557,0.8888888888888888,5,2.0
U0000949,Synthetic_User_00949,2026-04-14 09:10:13+00:00,ANDROID,L2,0,2026-06-05 09:10:13+00:00,2026-05-29 09:10:13+00:00,541.0,3043.0,7,17,4,7880.555101,8123.587915,5960.605283,0.756368708372286,1.0308395551944254,0.13213775358361654,0.29542555223796607,5.0,2,3,1,3,0.12244897959183673,0.20408163265306123,49,1.0,0.38571428571428573,1.0,6,3.0
U0000950,Synthetic_User_00950,2026-01-27 22:04:13+00:00,IOS,L2,0,2026-03-20 22:04:13+00:00,2026-03-13 22:04:13+00:00,111.0,3059.0,9,23,5,3644.44085,4203.137073,1801.7389979999998,0.4943800907071931,1.1533009440940714,0.3189917022345148,0.7466014728277158,9.0,1,2,1,1,0.16666666666666666,0.2777777777777778,72,1.0,0.36666666666666664,0.8888888888888888,5,2.0
U0000951,Synthetic_User_00951,2026-02-07 03:21:19+00:00,ANDROID,L2,0,2026-03-31 03:21:19+00:00,2026-03-24 03:21:19+00:00,610.0,4918.0,15,26,13,2960.416409,1711.55253,1755.725185,0.5930669684380877,0.5781458732618449,0.2700453253533029,0.582882689300789,15.0,2,1,1,1,0.14705882352941177,0.27450980392156865,102,0.8,0.44666666666666666,1.0,5,1.0
U0000952,Synthetic_User_00952,2026-04-29 12:44:06+00:00,ANDROID,L2,0,2026-06-20 12:44:06+00:00,2026-06-13 12:44:06+00:00,292.0,3703.0,9,19,10,4200.576014,2392.097896,1953.529243,0.4650622287250912,0.5694690175888816,0.34138665724131473,0.7887877449570851,9.0,1,3,2,1,0.0898876404494382,0.23595505617977527,89,0.8,0.37777777777777777,0.8888888888888888,6,1.5
U0000953,Synthetic_User_00953,2026-01-21 07:01:52+00:00,IOS,L2,0,2026-03-14 07:01:52+00:00,2026-03-07 07:01:52+00:00,117.0,4314.0,6,21,7,7333.663878,4252.98657,9230.429581,1.258638210661664,0.5799265743223363,0.29558951704985137,0.7173114102553273,2.0,1,2,2,1,0.10294117647058823,0.22058823529411764,68,0.8,0.43333333333333335,1.0,5,1.0
U0000954,Synthetic_User_00954,2026-02-09 02:42:05+00:00,WEB,L2,0,2026-04-02 02:42:05+00:00,2026-03-26 02:42:05+00:00,539.0,2602.0,4,11,2,1028.760849,878.006078,436.86141399999997,0.42464817204566846,0.8534598481789619,0.3214868909249639,0.7576706058445809,4.0,1,1,1,1,0.125,0.375,32,0.8,0.275,1.0,4,1.0
U0000955,Synthetic_User_00955,2026-03-21 14:13:15+00:00,IOS,L2,0,2026-05-12 14:13:15+00:00,2026-05-05 14:13:15+00:00,92.0,134.0,8,26,1,3179.087583,2311.61456,618.584977,0.1945794070939882,0.7271314487720422,0.5221284525888412,1.2573492892244356,8.0,1,1,2,1,0.18309859154929578,0.22535211267605634,71,0.9,0.3,1.0,6,0.5
U0000956,Synthetic_User_00956,2026-02-07 01:44:14+00:00,ANDROID,L1,0,2026-03-31 01:44:14+00:00,2026-03-24 01:44:14+00:00,300.0,4736.0,10,39,12,4649.357098,5660.656247,3903.011664,0.8394734114269146,1.2175137610821563,0.15202981368381216,0.3709930676728608,10.0,1,3,1,3,0.1791044776119403,0.291044776119403,134,1.0,0.74,1.0,6,3.0
U0000957,Synthetic_User_00957,2026-03-18 01:33:21+00:00,ANDROID,L2,0,2026-05-09 01:33:21+00:00,2026-05-02 01:33:21+00:00,478.0,4351.0,7,15,2,2956.743529,3622.563029,167.72168299999998,0.05672513742060176,1.225186761540047,0.6654416459376612,1.5361613539746855,6.0,1,2,2,3,0.13333333333333333,0.3333333333333333,45,0.7,0.3,0.8571428571428571,4,1.0
U0000958,Synthetic_User_00958,2026-04-22 10:11:00+00:00,ANDROID,L1,0,2026-06-13 10:11:00+00:00,2026-06-06 10:11:00+00:00,567.0,302.0,8,11,3,5955.002914000001,4920.988819,5416.386877,0.909552347030136,0.8263621177129787,0.07775243606675554,0.19039836719090344,6.0,1,1,2,1,0.08823529411764706,0.20588235294117646,34,1.0,0.5625,1.0,4,0.5
U0000959,Synthetic_User_00959,2026-04-07 07:33:33+00:00,ANDROID,L1,0,2026-05-29 07:33:33+00:00,2026-05-22 07:33:33+00:00,617.0,947.0,3,6,5,3070.685588,5815.145103,9248.328549,3.0118122757802843,1.8937611606102345,0.4180890652953523,1.0219899713972072,1.0,3,3,1,2,0.125,0.25,32,0.7,0.4333333333333333,0.6666666666666666,4,3.0
U0000960,Synthetic_User_00960,2026-02-24 00:58:31+00:00,H5,L2,0,2026-04-17 00:58:31+00:00,2026-04-10 00:58:31+00:00,392.0,1566.0,12,31,7,1996.451088,1642.753886,509.237605,0.25507141550366896,0.8228370311068698,0.4587489037432095,1.0754976992053478,12.0,2,1,1,1,0.15789473684210525,0.2543859649122807,114,1.0,0.44166666666666665,1.0,6,1.0
U0000961,Synthetic_User_00961,2026-03-19 19:51:22+00:00,IOS,L2,0,2026-05-10 19:51:22+00:00,2026-05-03 19:51:22+00:00,576.0,3072.0,7,15,3,2762.939784,848.9591399999999,1281.307573,0.46374791822100747,0.3072666096149709,0.5024835972909556,1.173451791891545,7.0,1,2,1,1,0.19298245614035087,0.2807017543859649,57,1.0,0.6142857142857142,1.0,5,2.0
U0000962,Synthetic_User_00962,2026-04-23 09:50:08+00:00,ANDROID,L2,0,2026-06-14 09:50:08+00:00,2026-06-07 09:50:08+00:00,53.0,1154.0,2,13,4,2269.3994839999996,3182.198965,2183.425724,0.9621160749325351,1.4022207140856124,0.17757390943812223,0.3924440388277995,0.0,1,2,2,2,0.09615384615384616,0.23076923076923078,52,0.8,0.6000000000000001,1.0,5,1.0
U0000963,Synthetic_User_00963,2026-04-11 04:32:20+00:00,WEB,L2,0,2026-06-02 04:32:20+00:00,2026-05-26 04:32:20+00:00,75.0,1279.0,3,11,6,1155.176401,990.17656,352.950557,0.3055382335498386,0.8571648097579169,0.4153670575476076,0.9633247180177087,3.0,2,1,2,2,0.10869565217391304,0.43478260869565216,46,0.9,0.6666666666666666,1.0,4,0.5
U0000964,Synthetic_User_00964,2026-03-30 23:52:00+00:00,IOS,L2,0,2026-05-21 23:52:00+00:00,2026-05-14 23:52:00+00:00,568.0,970.0,3,5,3,6810.846378,5126.152705,1651.383427,0.24246376079398924,0.7526454746590968,0.47426937563906757,1.1390898689825004,0.0,2,2,1,1,0.12,0.32,25,0.7,0.4333333333333333,1.0,3,2.0
U0000965,Synthetic_User_00965,2026-03-15 02:39:04+00:00,WEB,L2,0,2026-05-06 02:39:04+00:00,2026-04-29 02:39:04+00:00,398.0,4934.0,8,23,10,3283.434836,3828.525483,2744.8297469999998,0.8359629120411756,1.1660123237481543,0.1346542544539491,0.32983224622124163,8.0,1,1,1,1,0.1746031746031746,0.30158730158730157,63,1.0,0.4875,1.0,5,1.0
U0000966,Synthetic_User_00966,2026-01-03 02:56:29+00:00,WEB,L1,0,2026-02-24 02:56:29+00:00,2026-02-17 02:56:29+00:00,541.0,1013.0,2,6,2,15116.961081,12084.510629,1962.1358100000002,0.12979697437113488,0.7994007898974229,0.5785732197247707,1.353209673595278,0.0,2,2,1,3,0.13793103448275862,0.3448275862068966,29,0.2,0.15000000000000002,1.0,3,2.0
U0000967,Synthetic_User_00967,2026-02-17 11:17:23+00:00,WEB,L2,0,2026-04-10 11:17:23+00:00,2026-04-03 11:17:23+00:00,620.0,1830.0,6,13,5,5733.229805999999,5403.60331,3041.731785,0.5305441937486503,0.9425059683365501,0.25362263922963335,0.5694859895468344,5.0,2,2,1,3,0.1111111111111111,0.25925925925925924,54,0.8,0.5666666666666667,1.0,4,2.0
U0000968,Synthetic_User_00968,2026-02-16 10:54:03+00:00,ANDROID,L2,0,2026-04-09 10:54:03+00:00,2026-04-02 10:54:03+00:00,662.0,2734.0,4,13,3,2636.579694,2113.082381,1916.977868,0.7270699506494795,0.8014483255744896,0.13668447931839914,0.32382211975715813,4.0,1,1,2,1,0.15384615384615385,0.28205128205128205,39,0.8,0.425,1.0,5,0.5
U0000969,Synthetic_User_00969,2026-01-07 12:45:57+00:00,IOS,L2,0,2026-02-28 12:45:57+00:00,2026-02-21 12:45:57+00:00,262.0,4224.0,9,22,7,3515.558781,3014.617278,2214.839695,0.6300107132243681,0.8575072885404842,0.18376209315393868,0.44621500609820397,9.0,2,3,1,3,0.1267605633802817,0.2535211267605634,71,1.0,0.4555555555555555,1.0,5,3.0
U0000970,Synthetic_User_00970,2026-01-17 23:56:32+00:00,IOS,L2,0,2026-03-10 23:56:32+00:00,2026-03-03 23:56:32+00:00,298.0,4275.0,8,22,11,3796.986406,1672.681371,476.317585,0.1254462181500894,0.44052866988326,0.6928310087160592,1.6754172532387748,8.0,2,1,2,3,0.11702127659574468,0.18085106382978725,94,1.0,0.6125,0.875,6,0.5
U0000971,Synthetic_User_00971,2026-03-07 02:15:09+00:00,H5,L2,0,2026-04-28 02:15:09+00:00,2026-04-21 02:15:09+00:00,122.0,23.0,9,24,4,13397.33232,11025.871434,7932.972778,0.5921307756289201,0.82299006777194,0.20743676842456307,0.5066444921199936,4.0,2,2,1,1,0.11688311688311688,0.3116883116883117,77,0.8,0.2777777777777778,0.8888888888888888,6,2.0
U0000972,Synthetic_User_00972,2026-01-27 09:05:20+00:00,ANDROID,L2,0,2026-03-20 09:05:20+00:00,2026-03-13 09:05:20+00:00,605.0,3216.0,4,8,3,6394.69154,1856.5812290000001,222.493521,0.03479347199286488,0.29033163169587384,0.9244187129155291,2.185166952132214,0.0,2,2,1,3,0.125,0.34375,32,0.9,0.275,0.75,4,2.0
U0000973,Synthetic_User_00973,2026-03-11 06:54:17+00:00,IOS,L1,0,2026-05-02 06:54:17+00:00,2026-04-25 06:54:17+00:00,375.0,4647.0,6,36,11,3814.0327960000004,4102.254815,3443.667446,0.902894031118866,1.0755688360368256,0.07118779422136685,0.17392340877110574,6.0,1,3,2,1,0.22115384615384615,0.2403846153846154,104,0.8,0.3666666666666667,0.8333333333333334,5,1.5
U0000974,Synthetic_User_00974,2026-03-26 12:28:07+00:00,WEB,L2,0,2026-05-17 12:28:07+00:00,2026-05-10 12:28:07+00:00,266.0,2374.0,1,13,4,1112.068544,4142.559059,4451.408323,4.0028183037969285,3.7250932789624884,0.46569018008059065,1.0321432367836467,0.0,2,2,1,3,0.10416666666666667,0.25,48,0.4,0.4,1.0,5,2.0
U0000975,Synthetic_User_00975,2026-03-28 19:15:25+00:00,IOS,L2,0,2026-05-19 19:15:25+00:00,2026-05-12 19:15:25+00:00,330.0,4839.0,12,18,3,22219.963384,9355.929596,5127.636538,0.23076710115968388,0.4210596315715333,0.5941166909239262,1.3970585720605684,0.0,3,2,1,2,0.18032786885245902,0.18032786885245902,61,1.0,0.47500000000000003,1.0,6,2.0
U0000976,Synthetic_User_00976,2026-03-28 20:20:02+00:00,IOS,L2,0,2026-05-19 20:20:02+00:00,2026-05-12 20:20:02+00:00,176.0,175.0,7,10,1,1301.943452,296.054887,316.758868,0.24329694773871025,0.22739458195761947,0.735408985326841,1.5760043539556707,7.0,1,1,2,3,0.08571428571428572,0.3142857142857143,35,0.9,0.5714285714285714,1.0,5,0.5
U0000977,Synthetic_User_00977,2026-02-23 23:44:11+00:00,IOS,L1,0,2026-04-16 23:44:11+00:00,2026-04-09 23:44:11+00:00,315.0,1232.0,5,11,3,1709.979501,2405.4676289999998,3476.7438070000003,2.0332078863909144,1.4067230791908771,0.28714899807817995,0.6981242913912244,5.0,2,3,1,2,0.06521739130434782,0.2391304347826087,46,0.8,0.5599999999999999,1.0,4,3.0
U0000978,Synthetic_User_00978,2026-03-17 02:38:00+00:00,ANDROID,L2,0,2026-05-08 02:38:00+00:00,2026-05-01 02:38:00+00:00,503.0,3020.0,5,8,3,10121.30444,10291.351874,7667.230487000001,0.7575338270330697,1.0168009405317324,0.1280938523706865,0.280355979238479,0.0,2,1,1,2,0.06896551724137931,0.27586206896551724,29,1.0,0.6,1.0,3,1.0
U0000979,Synthetic_User_00979,2026-01-04 01:03:08+00:00,ANDROID,L2,0,2026-02-25 01:03:08+00:00,2026-02-18 01:03:08+00:00,193.0,1252.0,3,12,4,7719.023735000001,8081.0377659999995,1036.080345,0.13422427246882926,1.0468989399991784,0.5771638311628724,1.2553275243414102,0.0,1,3,1,2,0.10869565217391304,0.2826086956521739,46,0.8,0.7666666666666666,1.0,3,3.0
U0000980,Synthetic_User_00980,2026-03-16 10:39:10+00:00,IOS,L1,0,2026-05-07 10:39:10+00:00,2026-04-30 10:39:10+00:00,555.0,4646.0,6,14,4,5357.182631,7995.900614,3444.055913,0.6428856640187223,1.4925570331932931,0.33329535151771406,0.8129678497362606,4.0,1,3,2,2,0.09090909090909091,0.16363636363636364,55,0.6,0.3666666666666667,1.0,4,1.5
U0000981,Synthetic_User_00981,2026-02-13 00:33:22+00:00,IOS,L1,0,2026-04-06 00:33:22+00:00,2026-03-30 00:33:22+00:00,153.0,1159.0,9,18,4,5044.225261,6976.275204,1208.2942269999999,0.23954010070526863,1.383022137797426,0.5436200892296829,1.3080513632481128,8.0,1,2,2,3,0.15789473684210525,0.38596491228070173,57,1.0,0.5555555555555556,0.8888888888888888,5,1.0
U0000982,Synthetic_User_00982,2026-03-16 15:06:12+00:00,WEB,L2,0,2026-05-07 15:06:12+00:00,2026-04-30 15:06:12+00:00,414.0,1558.0,4,10,2,2575.37097,702.227333,406.829386,0.1579692365640046,0.27267036134992234,0.7818613627824693,1.7657083544949987,3.0,1,1,1,1,0.08333333333333333,0.16666666666666666,36,1.0,0.42500000000000004,1.0,4,1.0
U0000983,Synthetic_User_00983,2026-02-21 01:41:44+00:00,ANDROID,L2,0,2026-04-14 01:41:44+00:00,2026-04-07 01:41:44+00:00,293.0,2948.0,8,23,9,2942.156008,2184.729185,2099.005452,0.7134242529262914,0.7425606184918526,0.1573008003456574,0.3500539645933156,8.0,3,2,2,2,0.12,0.30666666666666664,75,0.8,0.5625,1.0,4,1.0
U0000984,Synthetic_User_00984,2026-03-13 07:03:21+00:00,IOS,L1,0,2026-05-04 07:03:21+00:00,2026-04-27 07:03:21+00:00,361.0,3088.0,11,15,7,1803.629574,821.073113,1583.1291119999999,0.8777462594434038,0.45523378238862255,0.30011675959776646,0.70051977450727,11.0,3,1,1,2,0.1038961038961039,0.23376623376623376,77,0.7,0.34545454545454546,0.9090909090909091,5,1.0
U0000985,Synthetic_User_00985,2026-03-31 15:02:39+00:00,ANDROID,L2,0,2026-05-22 15:02:39+00:00,2026-05-15 15:02:39+00:00,256.0,4610.0,3,13,4,1432.44229,2908.732588,180.196828,0.12579691988847944,2.030610662856093,0.7399332551550106,1.8104256434253005,3.0,1,2,1,3,0.13043478260869565,0.1956521739130435,46,0.9,0.6666666666666666,1.0,6,2.0
U0000986,Synthetic_User_00986,2026-01-26 06:17:49+00:00,IOS,L2,0,2026-03-19 06:17:49+00:00,2026-03-12 06:17:49+00:00,312.0,4587.0,6,18,6,2174.843501,2018.655595,1731.018876,0.7959280174431274,0.928184301110317,0.09308125205532129,0.22473961279089852,6.0,2,2,1,2,0.15714285714285714,0.2571428571428571,70,1.0,0.35000000000000003,1.0,6,2.0
U0000987,Synthetic_User_00987,2026-03-07 20:31:52+00:00,WEB,L2,0,2026-04-28 20:31:52+00:00,2026-04-21 20:31:52+00:00,599.0,3252.0,2,4,2,1290.231986,642.674087,366.227361,0.283846133853327,0.49810738996824094,0.5052757715892858,1.205677684473184,1.0,2,2,1,2,0.10526315789473684,0.2631578947368421,19,0.5,0.5,1.0,4,2.0
U0000988,Synthetic_User_00988,2026-03-12 07:56:58+00:00,IOS,L1,0,2026-05-03 07:56:58+00:00,2026-04-26 07:56:58+00:00,196.0,4767.0,3,8,1,2356.367565,3754.468867,955.497652,0.40549601267321805,1.5933290386298455,0.48512087866269227,1.1882984225176636,3.0,1,1,1,3,0.15384615384615385,0.38461538461538464,26,1.0,0.7333333333333334,1.0,5,1.0
U0000989,Synthetic_User_00989,2026-04-16 03:21:54+00:00,IOS,L1,0,2026-06-07 03:21:54+00:00,2026-05-31 03:21:54+00:00,122.0,2848.0,1,11,4,240.97101,535.704087,123.753397,0.513561349143202,2.2231059536995756,0.577407699536175,1.3725155059342222,1.0,2,2,1,1,0.14285714285714285,0.37142857142857144,35,0.9,0.9,1.0,3,2.0
U0000990,Synthetic_User_00990,2026-04-11 21:07:52+00:00,ANDROID,L2,0,2026-06-02 21:07:52+00:00,2026-05-26 21:07:52+00:00,231.0,1036.0,7,22,7,865.323368,374.744733,922.755758,1.0663710147256766,0.43306900848654767,0.3411071464017744,0.7601326701473197,7.0,1,3,1,3,0.19047619047619047,0.20634920634920634,63,0.9,0.5571428571428572,0.8571428571428571,4,3.0
